Site,Logger NAD83 Zone 20V UTM Easting,Logger NAD83 Zone 20V UTM Northing,Date (DD/MM/YYYY),Time (HH:MM AM/PM),0.5 m underground temperature (°C),1.0 m underground temperature (°C),1.5 m underground temperature (°C),2.0 m underground temperature (°C),3.0 m underground temperature (°C),4.0 m underground temperature (°C),5.0 m underground temperature (°C),7.0 m underground temperature (°C),Comments
Site,Abscisse NAD83 UTM Zone 20V du capteur,Ordonnée NAD83 UTM Zone 20V du capteur,Date (JJ/MM/AAAA),Heure (HH:MM AM/PM),Température 0.5 m sous terre (°C),Température 1.0 m sous terre (°C),Température 1.5 m sous terre (°C),Température 2.0 m sous terre (°C),Température 3.0 m sous terre (°C),Température 4.0 m sous terre (°C),Température 5.0 m sous terre (°C),Température 7.0 m sous terre (°C),Commentaires
Ivitak Cove,457154,6540417,26/09/2010,11:00 PM,5.831357359,5.601794186,4.853044855,4.022207483,2.472319387,1.363733167,0.834389107,.,
Ivitak Cove,457154,6540417,27/09/2010,5:00 AM,5.80538427,5.581475863,4.849461422,4.021758036,2.476572965,1.367742757,0.83717674,.,
Ivitak Cove,457154,6540417,27/09/2010,11:00 AM,5.779551143,5.560629658,4.843171592,4.023125949,2.480592061,1.373004408,0.841383954,.,
Ivitak Cove,457154,6540417,27/09/2010,5:00 PM,5.81477857,5.537782647,4.83737203,4.022402897,2.485807214,1.377718774,0.843053726,.,
Ivitak Cove,457154,6540417,27/09/2010,11:00 PM,5.82355765,5.518728126,4.831289367,4.022246565,2.490190432,1.382382791,0.84620997,.,
Ivitak Cove,457154,6540417,28/09/2010,5:00 AM,5.809056067,5.499397225,4.8236022,4.024142173,2.494955089,1.386927812,0.848180785,.,
Ivitak Cove,457154,6540417,28/09/2010,11:00 AM,5.778932918,5.480925014,4.816527713,4.022930527,2.498561033,1.390701813,0.850853382,.,
Ivitak Cove,457154,6540417,28/09/2010,5:00 PM,5.780979528,5.464316561,4.810938995,4.023477713,2.50419774,1.395128582,0.852807942,.,
Ivitak Cove,457154,6540417,28/09/2010,11:00 PM,5.719990143,5.446442575,4.803483005,4.0221684,2.508675602,1.400723483,0.857085244,.,
Ivitak Cove,457154,6540417,29/09/2010,5:00 AM,5.654586364,5.432083525,4.795968854,4.021816659,2.511268502,1.404912089,0.860026413,.,
Ivitak Cove,457154,6540417,29/09/2010,11:00 AM,5.557698568,5.418048779,4.790182832,4.022363814,2.51620137,1.408758129,0.862098856,.,
Ivitak Cove,457154,6540417,29/09/2010,5:00 PM,5.586627432,5.400675971,4.781557633,4.020859172,2.520173928,1.413274726,0.864907021,.,
Ivitak Cove,457154,6540417,29/09/2010,11:00 PM,5.465596879,5.385241369,4.773138934,4.020018965,2.524129123,1.416744432,0.868401056,.,
Ivitak Cove,457154,6540417,30/09/2010,5:00 AM,5.342992559,5.365766277,4.76711614,4.018690338,2.5286477,1.421159719,0.869354079,.,
Ivitak Cove,457154,6540417,30/09/2010,11:00 AM,5.252444473,5.345078906,4.759331755,4.01675617,2.531079803,1.426074362,0.872012749,.,
Ivitak Cove,457154,6540417,30/09/2010,5:00 PM,5.231789844,5.323495632,4.751590891,4.015818458,2.536326154,1.430887057,0.87497281,.,
Ivitak Cove,457154,6540417,30/09/2010,11:00 PM,5.167822063,5.301040165,4.742880901,4.014431506,2.540466105,1.435580536,0.879355165,.,
Ivitak Cove,457154,6540417,01/10/2010,5:00 AM,5.109314323,5.275864764,4.735692927,4.013786898,2.544679557,1.438761718,0.880660019,.,
Ivitak Cove,457154,6540417,01/10/2010,11:00 AM,5.061938604,5.248976341,4.726787437,4.011657887,2.548712217,1.442717398,0.883721736,.,
Ivitak Cove,457154,6540417,01/10/2010,5:00 PM,5.109561793,5.224404976,4.718512902,4.009431454,2.552454955,1.447981371,0.887152078,.,
Ivitak Cove,457154,6540417,01/10/2010,11:00 PM,5.091319056,5.198164919,4.709655421,4.007771555,2.557270661,1.450527836,0.889779611,.,
Ivitak Cove,457154,6540417,02/10/2010,5:00 AM,5.077951517,5.174958674,4.706744221,4.01464638,2.565469086,1.459666777,0.892976623,.,
Ivitak Cove,457154,6540417,02/10/2010,11:00 AM,5.061074515,5.149629949,4.69714428,4.010759472,2.570360639,1.464125875,0.896224367,.,
Ivitak Cove,457154,6540417,02/10/2010,5:00 PM,5.110097987,5.127243082,4.686821859,4.009275223,2.573452566,1.467604309,0.899556356,.,
Ivitak Cove,457154,6540417,02/10/2010,11:00 PM,5.067658984,5.105623264,4.677493798,4.006150843,2.576708694,1.472495792,0.901381648,.,
Ivitak Cove,457154,6540417,03/10/2010,5:00 AM,4.991390348,5.085035828,4.666717381,4.004354544,2.579055614,1.475941208,0.905166723,.,
Ivitak Cove,457154,6540417,03/10/2010,11:00 AM,4.961295021,5.067350289,4.656934793,4.002616972,2.58436903,1.480007553,0.907830097,.,
Ivitak Cove,457154,6540417,03/10/2010,5:00 PM,5.016664903,5.049351247,4.646491817,3.998966604,2.587372091,1.483643833,0.910912678,.,
Ivitak Cove,457154,6540417,03/10/2010,11:00 PM,4.956730351,5.031758555,4.635631208,3.996409788,2.59050303,1.487039434,0.912940066,.,
Ivitak Cove,457154,6540417,04/10/2010,5:00 AM,4.913550131,5.01138992,4.624816705,3.993619129,2.59403502,1.492728771,0.915219025,.,
Ivitak Cove,457154,6540417,04/10/2010,11:00 AM,4.911467059,4.993358658,4.613947623,3.990770323,2.59762226,1.495211893,0.918570902,.,
Ivitak Cove,457154,6540417,04/10/2010,5:00 PM,4.924418269,4.97390952,4.603245283,3.986049214,2.600773001,1.499696078,0.921889806,.,
Ivitak Cove,457154,6540417,04/10/2010,11:00 PM,4.925256094,4.954131202,4.591603879,3.984956883,2.6041064,1.5052682,0.923800937,.,
Ivitak Cove,457154,6540417,05/10/2010,5:00 AM,4.925685237,4.93854333,4.582018332,3.980373639,2.607604328,1.507304219,0.929283865,.,
Ivitak Cove,457154,6540417,05/10/2010,11:00 AM,4.913713518,4.920638272,4.570730504,3.977019753,2.611594891,1.512257085,0.93099444,.,
Ivitak Cove,457154,6540417,05/10/2010,5:00 PM,4.891627378,4.904341309,4.561275279,3.972574763,2.614128123,1.516762313,0.932470346,.,
Ivitak Cove,457154,6540417,05/10/2010,11:00 PM,4.822544935,4.889770957,4.550741231,3.968773903,2.616406481,1.51995628,0.93595928,.,
Ivitak Cove,457154,6540417,06/10/2010,5:00 AM,4.75635259,4.875272267,4.541495863,3.965149133,2.619122618,1.523686091,0.938643483,.,
Ivitak Cove,457154,6540417,06/10/2010,11:00 AM,4.684277415,4.860315476,4.52966957,3.961914673,2.623936,1.528314776,0.941797877,.,
Ivitak Cove,457154,6540417,06/10/2010,5:00 PM,4.701266643,4.844575947,4.521174949,3.957356134,2.625923677,1.531389636,0.944197559,.,
Ivitak Cove,457154,6540417,06/10/2010,11:00 PM,4.611553186,4.827221718,4.509881037,3.954415058,2.628476944,1.536002803,0.948275992,.,
Ivitak Cove,457154,6540417,07/10/2010,5:00 AM,4.52433998,4.806855128,4.499994038,3.949585611,2.631395359,1.540115801,0.950777166,.,
Ivitak Cove,457154,6540417,07/10/2010,11:00 AM,4.440733596,4.788599578,4.489051934,3.945458128,2.633128367,1.542172613,0.954034191,.,
Ivitak Cove,457154,6540417,07/10/2010,5:00 PM,4.501935031,4.767724422,4.480014668,3.941331489,2.635463602,1.547134021,0.956284195,.,
Ivitak Cove,457154,6540417,07/10/2010,11:00 PM,4.458277819,4.743812488,4.470621798,3.938023,2.639386675,1.550851552,0.958265748,.,
Ivitak Cove,457154,6540417,08/10/2010,5:00 AM,4.426832793,4.722680092,4.458777024,3.933236382,2.64340177,1.554171971,0.962095061,.,
Ivitak Cove,457154,6540417,08/10/2010,11:00 AM,4.393366551,4.699185149,4.450731336,3.932691636,2.645300093,1.558928729,0.965421105,.,
Ivitak Cove,457154,6540417,08/10/2010,5:00 PM,4.383974102,4.677069898,4.437980597,3.926175273,2.647435919,1.562094754,0.966765115,.,
Ivitak Cove,457154,6540417,08/10/2010,11:00 PM,4.330349769,4.655382117,4.428726888,3.920185965,2.650375331,1.565884256,0.970209551,.,
Ivitak Cove,457154,6540417,09/10/2010,5:00 AM,4.256020221,4.634503168,4.417086002,3.916492147,2.652621256,1.569830244,0.972444546,.,
Ivitak Cove,457154,6540417,09/10/2010,11:00 AM,4.184898277,4.613022008,4.407164655,3.911943847,2.655177898,1.572842174,0.977419557,.,
Ivitak Cove,457154,6540417,09/10/2010,5:00 PM,4.162276276,4.590860183,4.39497883,3.907279988,2.656291965,1.576806835,0.97889885,.,
Ivitak Cove,457154,6540417,09/10/2010,11:00 PM,4.135611332,4.568019955,4.383158439,3.903666238,2.659780668,1.581014725,0.981286119,.,
Ivitak Cove,457154,6540417,10/10/2010,5:00 AM,4.085209394,4.544764349,4.374407053,3.901199156,2.662721876,1.586176214,0.986179218,.,
Ivitak Cove,457154,6540417,10/10/2010,11:00 AM,3.707034249,4.318547309,4.368919483,3.90086894,2.666960891,1.590316748,0.988331883,.,
Ivitak Cove,457154,6540417,10/10/2010,5:00 PM,3.904676468,4.237643451,4.357809731,3.899470436,2.668441101,1.59263859,0.991611774,.,
Ivitak Cove,457154,6540417,10/10/2010,11:00 PM,4.01042746,4.366335274,4.363572524,3.915073123,2.670085906,1.596988429,0.993748194,.,
Ivitak Cove,457154,6540417,11/10/2010,5:00 AM,4.095130671,4.297617394,4.354909085,3.921255354,2.674838318,1.600125746,0.99792075,.,
Ivitak Cove,457154,6540417,11/10/2010,11:00 AM,4.046629442,4.286150818,4.345335937,3.92325818,2.681914169,1.60366231,0.998711614,.,
Ivitak Cove,457154,6540417,11/10/2010,5:00 PM,4.115635704,4.325925518,4.337474255,3.927147731,2.693365108,1.607910472,0.990215653,.,
Ivitak Cove,457154,6540417,11/10/2010,11:00 PM,4.127477276,4.325508934,4.324596448,3.928567604,2.703339662,1.614587956,0.997214047,.,
Ivitak Cove,457154,6540417,12/10/2010,5:00 AM,4.124098872,4.322216243,4.311607907,3.926116927,2.715535435,1.62279474,0.998644305,.,
Ivitak Cove,457154,6540417,12/10/2010,11:00 AM,4.126298699,4.315295407,4.297300441,3.922383135,2.724641283,1.632949386,1.000916099,.,
Ivitak Cove,457154,6540417,12/10/2010,5:00 PM,4.168160677,4.307346314,4.282349868,3.914256743,2.732211236,1.638402016,1.00281787,.,
Ivitak Cove,457154,6540417,12/10/2010,11:00 PM,4.173692396,4.301024955,4.269724761,3.909320294,2.738151877,1.646514219,1.004299019,.,
Ivitak Cove,457154,6540417,13/10/2010,5:00 AM,4.185174071,4.294963065,4.257147084,3.904482189,2.741196215,1.650597607,1.006756619,.,
Ivitak Cove,457154,6540417,13/10/2010,11:00 AM,4.197687274,4.288645581,4.242996676,3.89560563,2.745488411,1.656489564,1.00916401,.,
Ivitak Cove,457154,6540417,13/10/2010,5:00 PM,4.233061744,4.282785357,4.231837498,3.889237113,2.749010893,1.661253049,1.013070315,.,
Ivitak Cove,457154,6540417,13/10/2010,11:00 PM,4.246671667,4.276194637,4.219164992,3.883200525,2.751359556,1.665304632,1.014990069,.,
Ivitak Cove,457154,6540417,14/10/2010,5:00 AM,4.247145908,4.272692337,4.208334527,3.876447896,2.755910867,1.671374829,1.019487047,.,
Ivitak Cove,457154,6540417,14/10/2010,11:00 AM,4.210326581,4.266480711,4.198219503,3.867952105,2.757140631,1.675498036,1.022923613,.,
Ivitak Cove,457154,6540417,14/10/2010,5:00 PM,4.255664383,4.261833133,4.187282052,3.86182494,2.759820674,1.680527051,1.026782021,.,
Ivitak Cove,457154,6540417,14/10/2010,11:00 PM,4.221039706,4.260409408,4.176586817,3.855098834,2.761069034,1.684582495,1.030320946,.,
Ivitak Cove,457154,6540417,15/10/2010,5:00 AM,4.19609067,4.254893422,4.16723559,3.84858808,2.764098465,1.689004377,1.034248191,.,
Ivitak Cove,457154,6540417,15/10/2010,11:00 AM,4.162217244,4.249912536,4.159442929,3.842447418,2.765420541,1.69325308,1.039710519,.,
Ivitak Cove,457154,6540417,15/10/2010,5:00 PM,4.240230995,4.24524901,4.149018061,3.835166277,2.767293629,1.696022182,1.042223011,.,
Ivitak Cove,457154,6540417,15/10/2010,11:00 PM,4.189035587,4.238571769,4.139738555,3.829978129,2.768487355,1.700864668,1.046456167,.,
Ivitak Cove,457154,6540417,16/10/2010,5:00 AM,4.155528055,4.231876989,4.1319172,3.824249484,2.769093427,1.70525526,1.049863573,.,
Ivitak Cove,457154,6540417,16/10/2010,11:00 AM,4.10560624,4.223664597,4.122193859,3.817400467,2.769919919,1.707590328,1.054553911,.,
Ivitak Cove,457154,6540417,16/10/2010,5:00 PM,4.16792448,4.217369376,4.114732652,3.81181076,2.772381227,1.71325486,1.057810792,.,
Ivitak Cove,457154,6540417,16/10/2010,11:00 PM,4.076625345,4.207525927,4.106665869,3.804791969,2.772748612,1.716323084,1.062671774,.,
Ivitak Cove,457154,6540417,17/10/2010,5:00 AM,3.992214188,4.198909451,4.09966157,3.800520015,2.775118406,1.719496395,1.066250743,.,
Ivitak Cove,457154,6540417,17/10/2010,11:00 AM,3.918630591,4.189114401,4.090855689,3.792770948,2.774512153,1.723158527,1.0691549,.,
Ivitak Cove,457154,6540417,17/10/2010,5:00 PM,3.910253074,4.17969829,4.083739264,3.788308371,2.776900528,1.72696087,1.077481332,.,
Ivitak Cove,457154,6540417,17/10/2010,11:00 PM,3.828294203,4.169144857,4.074372147,3.781104646,2.778076447,1.729490347,1.076721171,.,
Ivitak Cove,457154,6540417,18/10/2010,5:00 AM,3.766280397,4.153561068,4.067829501,3.777629236,2.777635469,1.733398575,1.080336414,.,
Ivitak Cove,457154,6540417,18/10/2010,11:00 AM,3.640730821,4.134569833,4.061837201,3.775930364,2.781825144,1.738424549,1.084509951,.,
Ivitak Cove,457154,6540417,18/10/2010,5:00 PM,3.463349946,4.048390372,4.056022844,3.767553928,2.781384085,1.741933,1.088650543,.,
Ivitak Cove,457154,6540417,18/10/2010,11:00 PM,3.503211238,3.960005416,4.047783812,3.762498867,2.781678123,1.744254846,1.089850628,.,
Ivitak Cove,457154,6540417,19/10/2010,5:00 AM,3.634365472,4.02511936,4.040780343,3.758370862,2.781917033,1.747397619,1.089918241,.,
Ivitak Cove,457154,6540417,19/10/2010,11:00 AM,3.668881268,4.01910064,4.033837959,3.757078623,2.780722514,1.750209069,1.093299156,.,
Ivitak Cove,457154,6540417,19/10/2010,5:00 PM,3.747572598,4.010017334,4.024845743,3.752893878,2.782358104,1.754540514,1.09576758,.,
Ivitak Cove,457154,6540417,19/10/2010,11:00 PM,3.746319601,3.996253657,4.015584037,3.750502984,2.785519394,1.756007826,1.097678279,.,
Ivitak Cove,457154,6540417,20/10/2010,5:00 AM,3.735258054,3.985132432,4.007322429,3.745548565,2.786254649,1.75859335,1.099792095,.,
Ivitak Cove,457154,6540417,20/10/2010,11:00 AM,3.713980654,3.974270762,3.99699529,3.741578196,2.787651707,1.760864691,1.102379706,.,
Ivitak Cove,457154,6540417,20/10/2010,5:00 PM,3.743756021,3.963941021,3.986868501,3.738013239,2.791604432,1.764883842,1.10632095,.,
Ivitak Cove,457154,6540417,20/10/2010,11:00 PM,3.708862019,3.955486261,3.976415333,3.731058566,2.795521151,1.770914066,1.108790963,.,
Ivitak Cove,457154,6540417,21/10/2010,5:00 AM,3.670455935,3.944659986,3.968052795,3.727476206,2.797433815,1.77523246,1.113867276,.,
Ivitak Cove,457154,6540417,21/10/2010,11:00 AM,3.604578534,3.937030559,3.957317176,3.72173805,2.799806506,1.779149534,1.115458116,.,
Ivitak Cove,457154,6540417,21/10/2010,5:00 PM,3.632391087,3.9265837,3.94627577,3.716963915,2.801222896,1.783522165,1.120146744,.,
Ivitak Cove,457154,6540417,21/10/2010,11:00 PM,3.574453194,3.916550465,3.938704115,3.71028587,2.803191291,1.788105696,1.124176107,.,
Ivitak Cove,457154,6540417,22/10/2010,5:00 AM,3.502639877,3.904929034,3.929209497,3.704475649,2.801958722,1.790852813,1.125716958,.,
Ivitak Cove,457154,6540417,22/10/2010,11:00 AM,3.437914107,3.890460178,3.92059427,3.700282555,2.802271457,1.794247855,1.131424207,.,
Ivitak Cove,457154,6540417,22/10/2010,5:00 PM,3.433775977,3.87702993,3.909942142,3.69347544,2.80447913,1.798518718,1.135930175,.,
Ivitak Cove,457154,6540417,22/10/2010,11:00 PM,3.381230973,3.861921875,3.900927213,3.688573431,2.803430455,1.802107639,1.139640728,.,
Ivitak Cove,457154,6540417,23/10/2010,5:00 AM,3.305573099,3.84605023,3.891489164,3.682289065,2.80447913,1.806520259,1.142352064,.,
Ivitak Cove,457154,6540417,23/10/2010,11:00 AM,3.268207827,3.827307139,3.882734753,3.676160329,2.805251873,1.808096428,1.14641975,.,
Ivitak Cove,457154,6540417,23/10/2010,5:00 PM,3.253642229,3.812429613,3.874236318,3.672414838,2.805987846,1.812002354,1.149708393,.,
Ivitak Cove,457154,6540417,23/10/2010,11:00 PM,3.221236655,3.792500461,3.864267827,3.666519498,2.806355842,1.815856473,1.154048863,.,
Ivitak Cove,457154,6540417,24/10/2010,5:00 AM,3.184739289,3.773189305,3.855835301,3.660357156,2.806760646,1.818940296,1.158356343,.,
Ivitak Cove,457154,6540417,24/10/2010,11:00 AM,3.150160504,3.755323624,3.844829851,3.653045412,2.806963051,1.821183372,1.160374729,.,
Ivitak Cove,457154,6540417,24/10/2010,5:00 PM,3.187195397,3.735431446,3.834992026,3.648249118,2.805859049,1.825775444,1.164055834,.,
Ivitak Cove,457154,6540417,24/10/2010,11:00 PM,3.154559176,3.716117009,3.825429916,3.642821087,2.807588679,1.82703757,1.169146022,.,
Ivitak Cove,457154,6540417,25/10/2010,5:00 AM,3.125583005,3.696647963,3.816104446,3.636531766,2.806116644,1.830263361,1.171453996,.,
Ivitak Cove,457154,6540417,25/10/2010,11:00 AM,3.1056101,3.678004518,3.80440533,3.630416896,2.807515075,1.833647488,1.17573123,.,
Ivitak Cove,457154,6540417,25/10/2010,5:00 PM,3.115659478,3.660625879,3.795862489,3.62585591,2.806466243,1.836365721,1.17764949,.,
Ivitak Cove,457154,6540417,25/10/2010,11:00 PM,3.091534433,3.643875891,3.784831722,3.619456934,2.806171843,1.839031697,1.181282798,.,
Ivitak Cove,457154,6540417,26/10/2010,5:00 AM,3.056630283,3.627829655,3.773266513,3.61244721,2.805343868,1.842206771,1.18428841,.,
Ivitak Cove,457154,6540417,26/10/2010,11:00 AM,3.0277569,3.611451491,3.763830039,3.607258517,2.805472662,1.845329706,1.187719089,.,
Ivitak Cove,457154,6540417,26/10/2010,5:00 PM,3.061884424,3.595105728,3.751042839,3.601477854,2.805067884,1.847066828,1.190233025,.,
Ivitak Cove,457154,6540417,26/10/2010,11:00 PM,2.991996995,3.580340839,3.740633903,3.593728235,2.804129566,1.850453767,1.192220614,.,
Ivitak Cove,457154,6540417,27/10/2010,5:00 AM,2.936105002,3.56331342,3.7304422,3.588888623,2.803853598,1.852261537,1.196774117,.,
Ivitak Cove,457154,6540417,27/10/2010,11:00 AM,2.879388412,3.547770043,3.718792584,3.581239429,2.804515927,1.855456243,1.200189917,.,
Ivitak Cove,457154,6540417,27/10/2010,5:00 PM,2.900950439,3.531170554,3.708842778,3.576135203,2.80339366,1.859020165,1.202433442,.,
Ivitak Cove,457154,6540417,27/10/2010,11:00 PM,2.814232574,3.514527527,3.699724824,3.570478093,2.803301674,1.860091219,1.206088201,.,
Ivitak Cove,457154,6540417,28/10/2010,5:00 AM,2.769772984,3.496222692,3.68713189,3.563924706,2.802510609,1.863023742,1.208757442,.,
Ivitak Cove,457154,6540417,28/10/2010,11:00 AM,2.719071022,3.479361118,3.67660215,3.556265861,2.80201391,1.865570288,1.21171612,.,
Ivitak Cove,457154,6540417,28/10/2010,5:00 PM,2.681493571,3.457002235,3.666135497,3.550576131,2.802400231,1.868134721,1.214760269,.,
Ivitak Cove,457154,6540417,28/10/2010,11:00 PM,2.628166888,3.437705282,3.654503711,3.543590266,2.800873388,1.869487327,1.217651784,.,
Ivitak Cove,457154,6540417,29/10/2010,5:00 AM,2.582494618,3.41616993,3.643760818,3.53742715,2.798077541,1.872280656,1.2206628,.,
Ivitak Cove,457154,6540417,29/10/2010,11:00 AM,2.538904445,3.394278643,3.632831953,3.53139942,2.799512204,1.874564797,1.224218757,.,
Ivitak Cove,457154,6540417,29/10/2010,5:00 PM,2.528339171,3.371540626,3.621564157,3.523200017,2.798960398,1.876251713,1.226703194,.,
Ivitak Cove,457154,6540417,29/10/2010,11:00 PM,2.474455114,3.348091059,3.609785685,3.517977016,2.797121156,1.879028402,1.229545354,.,
Ivitak Cove,457154,6540417,30/10/2010,5:00 AM,2.434312239,3.326443296,3.597363488,3.510621357,2.796753327,1.881383613,1.2319964,.,
Ivitak Cove,457154,6540417,30/10/2010,11:00 AM,2.394843866,3.301669408,3.583858952,3.503420742,2.795741834,1.882930469,1.235384097,.,
Ivitak Cove,457154,6540417,30/10/2010,5:00 PM,2.383362523,3.27782989,3.573459345,3.495194609,2.795649882,1.884547762,1.238295586,.,
Ivitak Cove,457154,6540417,30/10/2010,11:00 PM,2.344137258,3.255636381,3.561250465,3.490416611,2.793921273,1.887308007,1.241326704,.,
Ivitak Cove,457154,6540417,31/10/2010,5:00 AM,2.311684126,3.231400094,3.548552654,3.483851088,2.793259291,1.890930302,1.243676984,.,
Ivitak Cove,457154,6540417,31/10/2010,11:00 AM,2.283603734,3.208150069,3.535939126,3.475499781,2.792854758,1.891405117,1.245567625,.,
Ivitak Cove,457154,6540417,31/10/2010,5:00 PM,2.279354702,3.185114248,3.523276275,3.468786997,2.789986479,1.893427601,1.250030919,.,
Ivitak Cove,457154,6540417,31/10/2010,11:00 PM,2.237825772,3.161823761,3.510697568,3.462133464,2.791181546,1.895168858,1.252092543,.,
Ivitak Cove,457154,6540417,01/11/2010,5:00 AM,2.193793418,3.14074869,3.496698674,3.453506144,2.78895694,1.896628815,1.253881726,.,
Ivitak Cove,457154,6540417,01/11/2010,11:00 AM,2.170636302,3.118779911,3.483147086,3.4457561,2.786916401,1.899584232,1.258312764,.,
Ivitak Cove,457154,6540417,01/11/2010,5:00 PM,2.184548801,3.09705899,3.470327127,3.439736672,2.787467878,1.90151956,1.26034114,.,
Ivitak Cove,457154,6540417,01/11/2010,11:00 PM,2.138798446,3.078083975,3.455748133,3.431498469,2.785023113,1.902100195,1.26315393,.,
Ivitak Cove,457154,6540417,02/11/2010,5:00 AM,2.126625299,3.055736097,3.442451838,3.425862741,2.785280442,1.90498602,1.26504639,.,
Ivitak Cove,457154,6540417,02/11/2010,11:00 AM,2.116059824,3.035850689,3.428974531,3.417326753,2.783405686,1.906288295,1.267723415,.,
Ivitak Cove,457154,6540417,02/11/2010,5:00 PM,2.119438753,3.016486817,3.414614961,3.408339412,2.781898655,1.908224265,1.270093816,.,
Ivitak Cove,457154,6540417,02/11/2010,11:00 PM,2.091144322,2.997290079,3.402558531,3.401952109,2.780612254,1.910917331,1.273368495,.,
Ivitak Cove,457154,6540417,03/11/2010,5:00 AM,2.061240071,2.978111561,3.389316127,3.393520928,2.779454563,1.910565276,1.275023092,.,
